pg_id,title,author,year,fictionality,language,pages
36720,"Recollections of a varied life, y George Cary Eggleston.","Eggleston, George Cary, 1839-1911.",1910,0,eng,354.0
67144,The hole book / by Peter Newell.,"Newell, Peter, 1862-1924.",1908,0,eng,
45828,Ways of war and peace / by Delia Austrian.,"Austrian, Delia.",1914,0,eng,211.0
37740,"The Civil War centennial handbook, 1861-1865, 1961-1965 / by William H. Price.","Price, William H.",1961,0,eng,72.0
41197,Beobachtungen über das Gefühl des Schönen und Erhabenen / von Immanuel Kant.,"Kant, Immanuel, 1724-1804",1910,0,ger,110.0
60458,"Midnight; the thirteenth chime; or, Old Saint Paul's; a melo-drama, in three acts.","Barnett, C. Z.",1945,0,eng,
16428,Os fidalgos da casa Mourisca chronica da aldeia ... / actualizada na grafia e revista por Vasco Rodrigues e Vergilio Pereira.,"Dinis, Júlio, 1839-1871.",1949,0,por,
64592,"Harper's electricity book for boys / written and illustrated by Joseph H. Adams ; with an explanation of electric light, heat, power, and traction by Joseph B. Baker.","Adams, Joseph H. 1867-1941.",1998,0,eng,406.0
72453,The squire's young folk; a Christmas story.,"Stooke, Eleanor H.",1899,0,eng,
33296,Five young men : messages of yesterday for the young men of today / by Charles Reynolds Brown.,"Brown, Charles Reynolds, 1862-1950.",1917,0,eng,122.0
5866,"Yollop,","McCutcheon, George Barr, 1866-1928.",1922,0,eng,3.0
6648,Penthesilea : tragedie / Heinrich von Kleist ; přel. Otokar Fischer.,"Kleist, Heinrich von, 1777-1811",1912,0,und,124.0
34163,"The Roman poets of the Augustan age. Virgil, by W. Y. Sellar.","Sellar, W. Y. 1825-1890.",1965,0,eng,423.0
66056,"The great Harry Thaw case, or, A woman's sacrifice / by Benj. H. Atwell.","Atwell, Benjamin H.",1907,0,eng,297.0
71008,The poems of Winthrop Mackworth Praed / With a memoir by the Rev. Derwent Coleridge.,"Praed, Winthrop Mackworth, 1802-1839.",1866,0,eng,
15068,Der Schwimmer : die Geschichte einer Leidenschaft / von John Henry Mackay.,"Mackay, John Henry, 1864-1933.",1901,0,ger,404.0
8488,The literary remains of Samuel Taylor Coleridge / collected and edited by Henry Nelson Coleridge.,"Coleridge, Samuel Taylor, 1772-1834.",1839,0,eng,
28332,"Journal d'une femme de cinquante ans, 1778-1815 / publié par son arrière petit-fils, le colonel comte Aymar de Liedekerke-Beaufort.","La Tour du Pin Gouvernet, Henriette Lucie Dillon, marquise de, 1770-1853.",1930,0,fre,
5109,"Ragnarök, die Sagen vom Weltuntergang, untersucht von Axel Olrik, übertragen von Wilhelm Ranisch.","Olrik, Axel, 1864-1917.",1922,0,ger,484.0
27902,A bird-lover in the West [by] Olive T. Miller.,"Miller, Olive Thorne, 1831-1918.",1970,0,eng,278.0
14318,Belarmino and Apolonio / Ramón Pérez de Ayala ; translated from the Spanish and with an introduction by Murray Baumgarten and Gabriel Berns.,"Pérez de Ayala, Ramón, 1880-1962.",1990,1,eng,202.0
1414,Somebody's luggage / by Charles Dickens and others.,"Dickens, Charles, 1812-1870.",1898,1,eng,220.0
14343,"Poésies complètes de Charles d'Orléans, revues sur les manuscrits avec préface, notes et glossaire par Charles d'Héricault.","Charles, d'Orléans, 1394-1465.",1874,0,fre,
18254,Claverhouse / by Mowbray Morris.,"Morris, Mowbray.",1888,0,eng,222.0
19243,"The advent of divine justice, by Shoghi effendi.","Shoghi, Effendi.",1939,0,eng,1.0
52407,Second base Sloan.,"Mathewson, Christy, 1880-1925.",1929,0,eng,302.0
48600,Guarino Veronese : e la polemica sul Carmagnola / Remigio Sabbadini.,"Sabbadini, Remigio, 1850-1934.",1896,0,ita,37.0
34855,The abiding presence of the Holy Ghost in the soul.,"Jarrett, Bede, 1881-1934.",1918,0,eng,118.0
55324,"In spite of all, a novel by Edna Lyall [pseud.]","Lyall, Edna, 1857-1903.",1902,0,eng,
66905,The collected works of Ambrose Bierce.,"Bierce, Ambrose, 1842-1914?",1966,0,eng,
14256,The bell in the fog and other stories / by Gertrude Atherton.,"Atherton, Gertrude Franklin Horn, 1857-1948.",1905,0,eng,295.0
55872,A history of architecture in all countries : from the earliest times to the present day / by James Fergusson.,"Fergusson, James, 1808-1886.",1874,0,eng,
2446,An enemy of the people : The wild duck / Henrik Ibsen ; with introductions by William Archer.,"Ibsen, Henrik, 1828-1906.",1915,0,eng,400.0
6351,Red fleece.,"Comfort, Will Levington, 1878-1932.",1915,1,eng,
28764,Getting acquainted with the trees / by J. Horace McFarland; illustrated from photographs by the author.,"McFarland, J. Horace 1859-1948.",1917,0,eng,241.0
63202,"Margaret Maliphant; a novel, by Mrs. Comyns Carr ...","Carr, Alice Vansittart Strettel, b. 1850.",1889,1,eng,357.0
24544,"Desk and debit : or, the catastrophes of a clerk / By Oliver Optic [pseud.]","Optic, Oliver, 1822-1897.",1899,1,eng,334.0
44644,Philosophy of the plan of salvation : a book for the times / by an American citizen.,"Walker, James Barr, 1805-1887.",1847,0,eng,
20905,Heikki helmikangas / kirjoittanut Eero Sissala.,"Sissala, Eero.",1887,1,fin,288.0
1598,"Euthydemus, Protagoras; edidit Martinus Schanz",Plato,1880,0,lat,89.0
40498,Curiosities of civilization.,"Wynter, Andrew, 1819-1876.",1860,0,eng,4.0
67465,"Poultry diseases; including diseases of other domesticated birds, with chapters on the anatomy and physiology of the fowl, by B. F. Kaupp.","Kaupp, B. F. 1874-",1929,0,eng,436.0
41094,"Eastern nights - and flights; a record of oriental adventure, by Captain Alan Bott.","Bott, Alan John, 1893-1952.",1919,0,eng,
30855,The wife of Sir Isaac Harman / by H. G. Wells.,"Wells, H. G. 1866-1946.",1926,0,eng,3.0
28376,"The wide, wide world, by Elizabeth Wetherell [pseud.]. With ten engravings on steel.","Warner, Susan, 1819-1885.",1889,0,eng,519.0
26330,"Frenzied finance, by Thomas W. Lawson... Volume I. The crime of Amalgamated.","Lawson, Thomas William, 1857-1925.",1906,0,eng,559.0
32704,Stepsons of light.,"Rhodes, Eugene Manlove, 1869-1934.",1921,0,eng,317.0
14330,Die Äbtissin von Castro.,"Stendhal, 1783-1842.",1922,0,ger,
33889,"The salvaging of civilization; the probable future of mankind, by H. G. Wells.","Wells, H. G. 1866-1946.",1921,0,eng,
16385,Obras de Nicolau Tolentino de Almeida. Pref. de Alexandre O'Neill. Desenhos de Nogueira da Silva.,"Tolentino, Nicolau, 1740-1811.",1968,0,por,382.0
47945,"Beytrage zur Kenntnis der altdeutschen Sprache und Literatur : 1. Bd., Th. 1. (2).","Benecke, Georg Friedrich, 1762-1844.",1966,0,ger,
61152,"Four minute essays, by Dr. Frank Crane.","Crane, Frank, 1861-1928.",1919,0,eng,
60282,"Africa colonization by the free colored people of the United States an indispensable auxilary to African Missions / by David Christy, agent of the American Colonization Society for Ohio.","Christy, David, 1802-",1854,0,eng,63.0
44182,"The Red tavern, by C. R. Macauley.","Macauley, C. R. 1871-1934.",1914,1,eng,3.0
61720,"How to cook in casserole dishes, by Marion Harris Neil.","Neil, Marion Harris.",1912,0,eng,
44199,Cinq-Mars : ou une conjuration sous Louis XIII / par le Cte Alfred de Vigny ; edited with grammatical and explanatory notes by Victor Oger.,"Vigny, Alfred de, 1797-1863.",1892,1,fre,
44530,Hugh Miller : his work and influence / by Sir Archibald Geikie,"Geikie, Archibald, 1835-1924,",1902,0,eng,31.0
68869,Miss América. [Roman],"Champsaur, Félicien, 1859-1934",1885,1,fre,292.0
38540,"A scout of to-day,","Hornibrook, Isabel Katherine, 1859-",1913,0,eng,6.0
69618,"Sentiments, passions et signes / Alain.","Alain, 1868-1951.",1958,0,fre,
61493,Philoctetes; recognovit et commentariis in vsvm inventvtis literarvm Graecarvm stvdiosae conscriptis illvstravit I. Pr. Matthaei.,Sophocles,1822,0,gre,317.0
41484,History of the reformation of the sixteenth century / By J. H. Merle d'Aubigné. Translated by H. White. The translation carefully revised by Dr. d'Aubigné who has also made various additions not hitherto published.,"Merle d'Aubigné, J. H. 1794-1872.",1872,0,eng,
50336,"Gothic grammar, with selections for reading and a glossary, by Wilhelm Braune. Translated from the 2d German Ed. by G. H. Balg.","Braune, Wilhelm, 1850-1926.",1883,0,eng,128.0
23353,A horse book / by Mary Tourtel.,"Tourtel, Mary.",1901,0,eng,94.0
40266,The punster's pocket-book.,"Westmacott, C. M. 1787 or 8-1868",1826,0,eng,
41703,Women in modern industry / by B. L. Hutchins ; with a chapter contributed by J. J. Mallon ; and with a new foreword to the 1978 reprint by Linda Perks.,"Hutchins, B. L., 1858-",1978,0,eng,315.0
31766,"Five hundred mistakes of daily occurrence in speaking, prouncing, and writing the English language : corrected.","Burgess, Walton",1856,0,eng,73.0
13194,"The rules of the game, a novel.","Chace, James.",1960,0,eng,238.0
67530,A modern slavery.,"Nevinson, Henry Woodd, 1856-1941.",1968,0,eng,215.0
69707,Princess Sukey : the story of a pigeon and her human friends / Marshall Saunders.,"Saunders, Marshall, 1861-1947.",1905,0,eng,336.0
46454,In vain : by Henryk Sienkiewicz / translated from the Polish by Jeremiah Curtin.,"Sienkiewicz, Henryk, 1846-1916.",1899,0,eng,237.0
34983,"I divoratori, romanzo.","Vivanti, Annie, 1866-1942.",1910,1,ita,
4354,By the Ionian Sea / George Gissing ; with a biographical foreword by Frank Swinnerton.,"Gissing, George, 1857-1903.",1986,0,eng,156.0
64206,La civiltà del rinascimento in Italia / saggio di Jacopo Burckardt ; traduzione italiana di D. Valbusa.,"Burckhardt, Jacob, 1818-1897.",1921,0,ita,
54116,"Castle Blair; a story of youthful days, by Flora L. Shaw.","Shaw, Flora L. 1852-1929.",1995,0,eng,
72053,L'incantesimo; romanzo.,"Butti, Enrico Annibale, 1868-1912.",1897,0,ita,4.0
53667,"The song of Hugh Glass, by John G. Neihardt, with notes by Julius T. House.","Neihardt, John Gneisenau, 1881-1973.",1922,0,eng,181.0
39101,Histoire de ma vie / Basile Ratziu.,"Ratziu, Basile.",1989,0,fre,254.0
47913,Makbeto / Shakespeare; tradukita de D.H. Lambert.,"Shakespeare, William, 1564-1616.",1908,0,epo,
24957,Noites de insomnia: annotações do autor.,"Castelo Branco, Camilo, 1825-1890.",1929,0,por,
14672,Religion of the ancient Celts / J.A. MacCulloch.,"MacCulloch, J. A. 1868-1950.",1992,0,eng,399.0
8739,Thermidor : ein Akt ; Der Kaiser zwischen den Zeiten : ein dramatisches Diptychon / Franz Theodor Csokor.,"Csokor, Franz Theodor, 1885-1969.",1980,0,ger,54.0
44475,"A journal from Japan, a daily record of life as seen by a scientist. kBy Marie C. Stopes.","Stopes, Marie Carmichael, 1880-1958.",1910,0,eng,280.0
2284,"Animal heroes : being the histories of a cat, a dog, a pigeon, a lynx, two wolves & a reindeer and in elucidation of the same over 200 drawings / by Ernest Thompson Seton.","Seton, Ernest Thompson, 1860-1946.",1909,0,eng,362.0
17367,Second book in physiology and hygiene / by J.H. Kellogg.,"Kellogg, John Harvey, 1852-1943.",1894,0,eng,291.0
69538,"Riches have wings, or, A tale for the rich and poor / by T. S. Arthur..","Arthur, T. S. 1809-1885.",1849,0,eng,192.0
68861,S. Hurok presents; a memoir of the dance world.,"Hurok, Sol, 1888-1974.",1953,0,eng,
28016,In the tail of the peacock / by Isabel Savory.,"Savory, Isabel.",1903,0,eng,352.0
60756,"Whitman Mission National Historic Site, by Erwin N. Thompson.","Thompson, Erwin N.",1964,0,eng,92.0
10484,Beacon lights of history.,"Lord, John, 1810-1894.",1902,0,eng,
43523,"Familiar letters of Henry David Thoreau / edited, with an introduction and notes by F. B. Sanborn.","Thoreau, Henry David, 1817-1862.",1894,0,eng,
3070,The hound of the Baskervilles : another adventure of Sherlock Holmes / by A. Conan Doyle.,"Doyle, Arthur Conan, 1859-1930",1902,1,eng,358.0
60911,The wonderland of Trinidad.,Barber Asphalt Paving Co.,1914,0,eng,19.0
2557,Old Mother West Wind / by Thornton W. Burgess ; illustrated by George Kerr.,"Burgess, Thornton W. 1874-1965.",1910,1,eng,169.0
19565,Bunny Brown and his sister Sue and their trick dog / by Laura Lee Hope ; illustrated by Walter S. Rogers.,"Hope, Laura Lee.",1923,1,eng,
39231,"Joel, Amos, Obadja, Jona. Mit einer Zeittafel von Alfred Jepsen.","Rudolph, Wilhelm, 1891-",1971,0,ger,384.0
36281,"The slayer of souls, by Robert W. Chambers ....","Chambers, Robert W. 1865-1933.",1920,0,eng,6.0
63400,These are the British.,"Middleton, Drew, 1913-",1957,0,eng,290.0
3007,"The smoky god, or, A voyage to the inner world / by Willis George Emerson ... ; with illustrations by John A. Williams.","Emerson, Willis George, 1856-1918.",1908,1,eng,
19507,"Lanier of the cavalry; or, A week's arrest, by General Charles King ... with illustrations by Frank McKernan.","King, Charles, 1844-1933.",1909,0,eng,241.0
52295,"Auch ich, auch du : Aufzeichnungen eines Irren / Hans Siemsen.","Siemsen, Hans, 1891-1969.",1919,1,ger,22.0
45023,The pictorial grammar / by Alfred Crowquill.,"Crowquill, Alfred.",1842,0,eng,75.0
22815,"The Philippine islands. A political, geographical, ethnographical, social and commercial history of the Philippine archipelago and its political dependencies, embracing the whole period of Spanish rule. By John Foreman, F.R.G.S.","Foreman, John, F.R.G.S.",1899,0,eng,653.0
4678,The lives of the English poets.,"Johnson, Samuel, 1709-1784.",1848,0,eng,
42997,"Castes and tribes of southern India / Edgar Thurston, K. Rangachari.","Thurston, Edgar, 1855-1935.",1987,0,eng,
14653,"The feast of St. Friend, by Arnold Bennett.","Bennett, Arnold, 1867-1931.",1911,1,eng,
6091,Senator North / by Gertrude Atherton.,"Atherton, Gertrude Franklin Horn, 1857-1948.",1900,1,eng,367.0
29663,Tres mujeres : interviews with three women of a South Texas family / Emma Mendiola-McLain.,"Mendiola-McLain, Emma, 1956-",1978,0,eng,
28208,"The gospel day : or, the light of Christianity / by Charles E. Orr.","Orr, Charles Ebert, 1861-",1904,0,eng,510.0
50142,"Alfred Kihlman, Elämän Kuvaus.","Aspelin-Haapkylä, Eliel, 1847-1917.",1918,0,und,
19806,"Everyman's land, by C. N. & A. M. Williamson ...","Williamson, C. N. 1859-1920.",1918,1,eng,
15469,"The letters of Lord Nelson to Lady Hamilton; with a supplement of interesting letters, by distinguished characters.","Nelson, Horatio Nelson, Viscount, 1758-1805.",1814,0,eng,
45458,"Histoire de la prostitution chez tous les peuples du monde depuis l'antiquité la plus reculée jusqu'à nos jours; par Pierre Dufour ... [Illustré de belles gravures sur acier, exécutées par les artistes les plus éminents ...]","Jacob, P. L., 1806-1884.",1861,0,fre,
64918,"Klaus Hinrich Baas; the story of a self-made man, by Gustav Frenssen ... Authorized translation from the German by Esther Everett Lape and Elizabeth Fisher Read.","Frenssen, Gustav, 1863-1945.",1911,1,eng,3.0
69161,Akli Miklós cs. kir. udv. mulattató története.,"Mikszáth, Kálmán, 1847-1910.",1903,0,hun,
31484,Works of Robert Louis Stevenson.,"Stevenson, Robert Louis, 1850-1894.",1901,0,eng,
23587,Forty years a gambler on the Mississippi / by George H. Devol.,"Devol, George H., 1829-",1892,0,eng,300.0
35952,"The sun dance of the Blackfoot Indians, by Clark Wissler.","Wissler, Clark, 1870-1947.",1918,0,eng,1.0
39193,It may be true : a novel in three volumes / by Mrs. Wood.,"Wood, Henry, Mrs., 1814-1887.",1865,1,eng,
45216,"Historia de la decadencia y ruina del Imperio romano, por Eduardo Gibbon; tr. del inglés de la reciente de H. H. Milman, con todas las notas del autor y las de aquel y Guizot; por Don José Mor de Fuentes.","Gibbon, Edward, 1737-1794",1843,0,spa,
1472,In a German pension.,"Mansfield, Katherine, 1888-1923.",1929,1,eng,
60937,"The philosophy of health; or, An exposition of the physiological and sanitary conditions conducive to human longevity and happiness.","Smith, Southwood, 1788-1861.",1865,0,eng,395.0
73777,"Andrónica : tragedia en tres actos y cuatro cuadros, en verso / original de Angel Guimerá ; traducido del catalán en verso castellano por Luis López-Ballesteros.","Guimerá, Angel, 1845-1924.",1905,0,spa,
54856,The new Abelard; a romance.,"Buchanan, Robert Williams, 1841-1901.",1892,0,eng,260.0
36237,"The mystery of The Locks, by E. W. Howe.","Howe, E. W. 1853-1937.",1885,1,eng,293.0
31384,"In the early days along the overland trail in Nebraska territory, in 1852. By Gilbert L. Cole, 1905.  Comp. by Mrs. A. Hardy.","Cole, Gilbert L., b. 1828?",1905,1,eng,125.0
7652,"Kenelm Chillingly : his adventures and opinions / by Edward Bulwer, Lord Lytton.","Lytton, Edward Bulwer Lytton, Baron, 1803-1873.",1899,1,eng,475.0
33195,"Was it right to forgive? A domestic romance, by Amelia E. Barr.","Barr, Amelia Edith Huddleston, 1831-1919.",1899,1,eng,
1744,Philebos / Platon ; Übersetzung und Kommentar von Dorothea Freda.,Plato.,1997,0,ger,450.0
59232,"Notes on disease of cattle, cause, symptoms and treatment,","Korinek, Charles James, 1880- [from old catalog]",1916,0,eng,4.0
10945,"Lays of the Scottish cavaliers, and other poems.","Aytoun, William Edmondstoune, 1813-1865.",1909,0,eng,
12798,By rock and pool on an Austral shore.,"Becke, Louis, 1855-1913.",1901,0,eng,
44049,Die Hessen und die andern deutschen Hülfstruppen im Kriege Gross-Britanniens gegen Amerika 1776-1783. Nach dem Englischen von Edward J. Lowell mit Autorisation des Verfassers. Hrsg. von O.C. Freiherrn von Verschuer ...,"Lowell, Edward Jackson, 1845-1894.",1901,0,ger,250.0
16867,The adventures of Odysseus and The tale of Troy / Presented by Willy Pogany.,"Colum, Padraic, 1881-1972.",1928,0,eng,
